GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC52,HC01_MOE_VC52,HC02_EST_VC52,HC02_MOE_VC52,HC03_EST_VC52,HC03_MOE_VC52,HC01_EST_VC53,HC01_MOE_VC53,HC02_EST_VC53,HC02_MOE_VC53,HC03_EST_VC53,HC03_MOE_VC53,HC01_EST_VC54,HC01_MOE_VC54,HC02_EST_VC54,HC02_MOE_VC54,HC03_EST_VC54,HC03_MOE_VC54,HC01_EST_VC55,HC01_MOE_VC55,HC02_EST_VC55,HC02_MOE_VC55,HC03_EST_VC55,HC03_MOE_VC55,HC01_EST_VC56,HC01_MOE_VC56,HC02_EST_VC56,HC02_MOE_VC56,HC03_EST_VC56,HC03_MOE_VC56,HC01_EST_VC57,HC01_MOE_VC57,HC02_EST_VC57,HC02_MOE_VC57,HC03_EST_VC57,HC03_MOE_VC57,HC01_EST_VC58,HC01_MOE_VC58,HC02_EST_VC58,HC02_MOE_VC58,HC03_EST_VC58,HC03_MOE_VC58,HC01_EST_VC59,HC01_MOE_VC59,HC02_EST_VC59,HC02_MOE_VC59,HC03_EST_VC59,HC03_MOE_VC59
1400000US48201540502,48201540502,"Census Tract 5405.02, Harris County, Texas",5190,449,513,232,9.9,4.5,188,131,,,,,616,255,,,,,656,250,,,,,765,256,,,,,1024,255,,,,,1872,384,,,,,2911,465,,,,,3389,473,,,,
1400000US48201540601,48201540601,"Census Tract 5406.01, Harris County, Texas",4393,353,331,269,7.5,5.9,136,140,,,,,356,274,,,,,370,272,,,,,481,293,,,,,598,330,,,,,1306,458,,,,,2197,615,,,,,3055,563,,,,
1400000US48201540602,48201540602,"Census Tract 5406.02, Harris County, Texas",7702,703,1188,678,15.4,8.4,589,439,,,,,1773,816,,,,,1884,787,,,,,2878,1007,,,,,2894,1006,,,,,4277,840,,,,,5085,702,,,,,6081,853,,,,
1400000US48201540700,48201540700,"Census Tract 5407, Harris County, Texas",7391,523,962,528,13,6.8,121,118,,,,,1229,529,,,,,1272,529,,,,,1436,568,,,,,1636,529,,,,,2792,679,,,,,4251,648,,,,,4802,706,,,,
1400000US48201540800,48201540800,"Census Tract 5408, Harris County, Texas",7648,933,1106,659,14.5,8.1,207,174,,,,,1514,590,,,,,2140,755,,,,,3297,1050,,,,,3376,1051,,,,,4621,1118,,,,,6035,963,,,,,6774,999,,,,
1400000US48201540901,48201540901,"Census Tract 5409.01, Harris County, Texas",2476,297,259,232,10.5,8.6,76,91,,,,,271,233,,,,,287,232,,,,,321,233,,,,,378,247,,,,,633,327,,,,,805,342,,,,,1066,347,,,,
1400000US48201540902,48201540902,"Census Tract 5409.02, Harris County, Texas",7071,709,721,496,10.2,7.1,127,112,,,,,1148,587,,,,,1235,577,,,,,1938,532,,,,,2114,566,,,,,2899,626,,,,,3814,677,,,,,4930,794,,,,
1400000US48201541001,48201541001,"Census Tract 5410.01, Harris County, Texas",11563,832,1532,967,13.2,7.8,442,337,,,,,1953,960,,,,,2099,956,,,,,2416,985,,,,,2667,995,,,,,4519,963,,,,,6235,997,,,,,8432,1075,,,,
1400000US48201541002,48201541002,"Census Tract 5410.02, Harris County, Texas",8820,435,456,376,5.2,4.2,261,264,,,,,599,422,,,,,777,493,,,,,1111,579,,,,,1188,566,,,,,2356,733,,,,,3522,792,,,,,5197,836,,,,
1400000US48201541003,48201541003,"Census Tract 5410.03, Harris County, Texas",14902,1022,1249,755,8.4,5,456,383,,,,,1946,953,,,,,1946,953,,,,,2325,1023,,,,,2325,1023,,,,,3790,1323,,,,,6312,1420,,,,,8616,1471,,,,
1400000US48201541100,48201541100,"Census Tract 5411, Harris County, Texas",7058,438,650,447,9.2,6.2,351,300,,,,,953,469,,,,,953,469,,,,,1188,492,,,,,1306,516,,,,,2891,610,,,,,3332,599,,,,,4079,617,,,,
1400000US48201541201,48201541201,"Census Tract 5412.01, Harris County, Texas",8247,746,331,156,4,2,165,125,,,,,399,217,,,,,399,217,,,,,604,279,,,,,781,313,,,,,1934,776,,,,,2714,904,,,,,3470,997,,,,
1400000US48201541202,48201541202,"Census Tract 5412.02, Harris County, Texas",8609,663,1476,842,17.1,9.1,549,410,,,,,1596,846,,,,,1784,841,,,,,1978,900,,,,,2276,947,,,,,4057,860,,,,,5462,934,,,,,6211,905,,,,
1400000US48201541203,48201541203,"Census Tract 5412.03, Harris County, Texas",2766,240,70,60,2.5,2.1,70,60,,,,,70,60,,,,,88,65,,,,,107,86,,,,,107,86,,,,,229,115,,,,,812,295,,,,,985,327,,,,
1400000US48201541300,48201541300,"Census Tract 5413, Harris County, Texas",13427,880,2072,1409,15.4,10,270,353,,,,,3206,1489,,,,,4463,1499,,,,,5269,1561,,,,,5843,1556,,,,,8339,1333,,,,,9974,1179,,,,,11769,966,,,,
1400000US48201541400,48201541400,"Census Tract 5414, Harris County, Texas",15925,1121,1624,793,10.2,5,621,492,,,,,1706,799,,,,,1964,750,,,,,3633,1031,,,,,3951,1046,,,,,7278,1312,,,,,10116,1462,,,,,12484,1370,,,,
1400000US48201541500,48201541500,"Census Tract 5415, Harris County, Texas",5071,372,629,366,12.4,6.9,363,323,,,,,1006,447,,,,,1062,451,,,,,1311,494,,,,,1589,517,,,,,2900,558,,,,,3529,407,,,,,4038,417,,,,
1400000US48201541601,48201541601,"Census Tract 5416.01, Harris County, Texas",5363,459,475,273,8.9,5.3,54,43,,,,,475,273,,,,,516,276,,,,,674,272,,,,,720,282,,,,,1442,379,,,,,2176,490,,,,,3086,549,,,,
1400000US48201541602,48201541602,"Census Tract 5416.02, Harris County, Texas",10059,1030,1165,427,11.6,4.4,582,362,,,,,2184,855,,,,,2858,910,,,,,3498,942,,,,,3981,967,,,,,6388,1037,,,,,7444,1099,,,,,8166,1065,,,,
1400000US48201541700,48201541700,"Census Tract 5417, Harris County, Texas",11341,920,865,433,7.6,3.8,299,206,,,,,988,450,,,,,1440,481,,,,,2277,657,,,,,2633,710,,,,,5133,945,,,,,6965,994,,,,,8979,1118,,,,
1400000US48201541800,48201541800,"Census Tract 5418, Harris County, Texas",6173,641,1080,609,17.5,9,214,169,,,,,1216,627,,,,,1764,601,,,,,2343,650,,,,,2765,649,,,,,3193,645,,,,,4012,700,,,,,4348,720,,,,
1400000US48201541900,48201541900,"Census Tract 5419, Harris County, Texas",6734,418,354,282,5.3,4.1,84,85,,,,,1094,508,,,,,1422,547,,,,,1772,601,,,,,1865,603,,,,,2378,599,,,,,2979,590,,,,,4188,589,,,,
1400000US48201542000,48201542000,"Census Tract 5420, Harris County, Texas",15398,974,441,274,2.9,1.7,140,131,,,,,988,613,,,,,1384,706,,,,,2899,1025,,,,,3675,1218,,,,,6890,1421,,,,,9251,1575,,,,,11340,1759,,,,
1400000US48201542101,48201542101,"Census Tract 5421.01, Harris County, Texas",20839,1276,3064,1365,14.7,6.5,1517,1015,,,,,3529,1465,,,,,5884,1847,,,,,7426,2061,,,,,7630,2034,,,,,10631,2244,,,,,14744,1807,,,,,16940,1653,,,,
1400000US48201542102,48201542102,"Census Tract 5421.02, Harris County, Texas",16351,1220,3010,1577,18.4,9.1,2032,1404,,,,,4704,1703,,,,,5629,1853,,,,,5995,1774,,,,,6447,1807,,,,,9384,1838,,,,,11056,1744,,,,,13358,1482,,,,
1400000US48201542200,48201542200,"Census Tract 5422, Harris County, Texas",20782,1477,1491,622,7.2,2.9,618,359,,,,,1774,725,,,,,2940,964,,,,,3335,1031,,,,,5621,1805,,,,,10359,1931,,,,,14675,2175,,,,,16525,2144,,,,
1400000US48201542301,48201542301,"Census Tract 5423.01, Harris County, Texas",14054,833,1312,805,9.3,5.5,161,115,,,,,1955,914,,,,,2582,1036,,,,,3319,1029,,,,,3610,988,,,,,6392,1087,,,,,9460,1111,,,,,11175,1084,,,,
1400000US48201542302,48201542302,"Census Tract 5423.02, Harris County, Texas",7933,460,584,388,7.4,4.8,191,153,,,,,711,403,,,,,1354,531,,,,,2001,576,,,,,2287,605,,,,,4179,703,,,,,5274,686,,,,,6566,618,,,,
1400000US48201542400,48201542400,"Census Tract 5424, Harris County, Texas",11066,1075,1502,788,13.6,6.8,159,97,,,,,2190,1028,,,,,2515,952,,,,,2725,979,,,,,3641,1108,,,,,6921,1306,,,,,8201,1261,,,,,9262,1230,,,,
1400000US48201542500,48201542500,"Census Tract 5425, Harris County, Texas",2816,208,76,47,2.7,1.7,32,27,,,,,193,150,,,,,256,161,,,,,380,177,,,,,510,228,,,,,693,243,,,,,1004,266,,,,,1459,315,,,,
1400000US48201542600,48201542600,"Census Tract 5426, Harris County, Texas",5565,350,93,88,1.7,1.5,8,12,,,,,145,110,,,,,257,159,,,,,852,317,,,,,864,314,,,,,2096,496,,,,,3055,469,,,,,3579,441,,,,
1400000US48201542700,48201542700,"Census Tract 5427, Harris County, Texas",4957,364,508,298,10.2,6,151,102,,,,,750,324,,,,,794,320,,,,,1032,377,,,,,1101,384,,,,,2096,542,,,,,3283,564,,,,,4172,463,,,,
1400000US48201542800,48201542800,"Census Tract 5428, Harris County, Texas",7537,379,632,454,8.4,5.9,236,156,,,,,839,482,,,,,929,503,,,,,1177,526,,,,,1712,680,,,,,2929,825,,,,,3705,840,,,,,4617,786,,,,
1400000US48201542900,48201542900,"Census Tract 5429, Harris County, Texas",15094,1072,952,591,6.3,3.8,382,263,,,,,1686,820,,,,,2525,1053,,,,,2926,1071,,,,,3431,1134,,,,,6730,1602,,,,,8641,1647,,,,,10065,1635,,,,
1400000US48201543001,48201543001,"Census Tract 5430.01, Harris County, Texas",12068,863,536,319,4.4,2.6,348,242,,,,,808,455,,,,,1306,659,,,,,1632,698,,,,,1632,698,,,,,3143,983,,,,,4664,1133,,,,,5518,1172,,,,
1400000US48201543002,48201543002,"Census Tract 5430.02, Harris County, Texas",16223,863,685,477,4.2,2.9,381,409,,,,,950,549,,,,,1409,641,,,,,1774,735,,,,,2040,761,,,,,2955,895,,,,,4795,934,,,,,7312,1119,,,,
1400000US48201543003,48201543003,"Census Tract 5430.03, Harris County, Texas",19916,1305,1348,830,6.8,4.1,757,606,,,,,2346,1124,,,,,4767,1130,,,,,5379,1199,,,,,6737,1488,,,,,10913,1374,,,,,14506,1673,,,,,16820,1385,,,,
1400000US48201543100,48201543100,"Census Tract 5431, Harris County, Texas",3275,534,531,382,16.2,10.6,65,58,,,,,761,423,,,,,832,434,,,,,1607,615,,,,,1648,617,,,,,1988,620,,,,,2383,631,,,,,2748,606,,,,
1400000US48201543200,48201543200,"Census Tract 5432, Harris County, Texas",7154,689,905,523,12.7,7.1,518,403,,,,,1302,612,,,,,1441,596,,,,,2019,711,,,,,2212,690,,,,,3282,808,,,,,4038,798,,,,,5004,856,,,,
1400000US48201550100,48201550100,"Census Tract 5501, Harris County, Texas",5235,515,2572,608,49.1,8.9,920,449,,,,,2984,620,,,,,3245,543,,,,,3971,553,,,,,4245,536,,,,,4850,519,,,,,5192,511,,,,,5223,514,,,,
1400000US48201550200,48201550200,"Census Tract 5502, Harris County, Texas",4030,527,1494,474,37.1,9.9,790,425,,,,,2165,562,,,,,2593,526,,,,,2915,547,,,,,3004,548,,,,,3565,558,,,,,3790,542,,,,,3961,528,,,,
1400000US48201550301,48201550301,"Census Tract 5503.01, Harris County, Texas",7950,803,2179,648,27.4,7,521,243,,,,,2600,794,,,,,4150,912,,,,,4950,919,,,,,5197,875,,,,,6331,875,,,,,6935,811,,,,,7350,804,,,,
1400000US48201550302,48201550302,"Census Tract 5503.02, Harris County, Texas",11121,892,2598,836,23.4,7,1056,479,,,,,2947,796,,,,,3430,777,,,,,4274,794,,,,,4883,833,,,,,7172,878,,,,,8997,970,,,,,9888,971,,,,
1400000US48201550401,48201550401,"Census Tract 5504.01, Harris County, Texas",13692,1184,4137,1121,30.2,7.6,1056,466,,,,,5192,1174,,,,,6031,1269,,,,,7169,1177,,,,,7213,1174,,,,,10045,1452,,,,,11449,1335,,,,,12457,1248,,,,
1400000US48201550402,48201550402,"Census Tract 5504.02, Harris County, Texas",10486,782,1593,616,15.2,5.9,414,278,,,,,2130,695,,,,,2676,792,,,,,3571,1101,,,,,3602,1099,,,,,5615,1057,,,,,7423,1055,,,,,8619,885,,,,
1400000US48201550500,48201550500,"Census Tract 5505, Harris County, Texas",6128,461,1001,425,16.3,6.7,526,411,,,,,1153,428,,,,,1837,489,,,,,3103,568,,,,,3526,547,,,,,4343,466,,,,,5200,550,,,,,5613,503,,,,
1400000US48201550601,48201550601,"Census Tract 5506.01, Harris County, Texas",7061,430,717,301,10.2,4.4,168,130,,,,,1296,432,,,,,1515,455,,,,,2452,645,,,,,2672,634,,,,,4154,628,,,,,5410,548,,,,,6306,497,,,,
1400000US48201550602,48201550602,"Census Tract 5506.02, Harris County, Texas",2988,258,573,274,19.2,8.4,142,124,,,,,805,284,,,,,1092,313,,,,,1291,340,,,,,1362,343,,,,,1893,379,,,,,2380,341,,,,,2720,291,,,,
1400000US48201550603,48201550603,"Census Tract 5506.03, Harris County, Texas",5563,484,1135,416,20.4,6.9,305,217,,,,,1792,506,,,,,2261,559,,,,,2676,565,,,,,2819,595,,,,,3442,526,,,,,4393,541,,,,,4914,521,,,,
1400000US48201550700,48201550700,"Census Tract 5507, Harris County, Texas",3148,220,361,155,11.5,4.9,208,110,,,,,492,195,,,,,603,207,,,,,885,288,,,,,993,275,,,,,1585,332,,,,,2078,310,,,,,2372,270,,,,
1400000US48201550800,48201550800,"Census Tract 5508, Harris County, Texas",3332,323,626,260,18.8,7.1,396,241,,,,,813,316,,,,,1107,350,,,,,1394,381,,,,,1524,380,,,,,2525,442,,,,,3019,387,,,,,3148,384,,,,
1400000US48201550900,48201550900,"Census Tract 5509, Harris County, Texas",8669,591,1048,471,12.1,5.4,147,168,,,,,1384,484,,,,,2398,651,,,,,3529,866,,,,,3675,882,,,,,5670,797,,,,,7107,777,,,,,7830,702,,,,
1400000US48201551000,48201551000,"Census Tract 5510, Harris County, Texas",3695,302,772,288,20.9,7.1,385,243,,,,,1367,401,,,,,1585,397,,,,,2174,385,,,,,2273,399,,,,,3025,348,,,,,3334,320,,,,,3484,301,,,,
1400000US48201551100,48201551100,"Census Tract 5511, Harris County, Texas",10342,948,2461,695,23.8,6.9,421,220,,,,,3587,772,,,,,4074,828,,,,,4911,901,,,,,5239,889,,,,,7372,994,,,,,8465,1083,,,,,9246,922,,,,
1400000US48201551200,48201551200,"Census Tract 5512, Harris County, Texas",7056,709,1339,745,19,10,757,737,,,,,1626,654,,,,,2024,720,,,,,2233,726,,,,,2479,679,,,,,3707,749,,,,,4988,734,,,,,6026,717,,,,
1400000US48201551300,48201551300,"Census Tract 5513, Harris County, Texas",4088,326,200,164,4.9,4,64,68,,,,,201,165,,,,,308,222,,,,,581,343,,,,,758,452,,,,,1855,457,,,,,2640,475,,,,,2947,473,,,,
1400000US48201551400,48201551400,"Census Tract 5514, Harris County, Texas",5293,403,312,250,5.9,4.7,155,194,,,,,542,282,,,,,587,286,,,,,763,315,,,,,1096,336,,,,,1915,475,,,,,2698,534,,,,,3312,486,,,,
1400000US48201551500,48201551500,"Census Tract 5515, Harris County, Texas",8063,786,680,420,8.4,5.1,181,131,,,,,1446,611,,,,,1718,617,,,,,2306,775,,,,,2597,805,,,,,3910,924,,,,,5669,1040,,,,,6811,931,,,,
1400000US48201551600,48201551600,"Census Tract 5516, Harris County, Texas",8599,816,826,543,9.6,6,365,330,,,,,1595,733,,,,,2192,780,,,,,3108,980,,,,,3572,979,,,,,5378,910,,,,,6649,897,,,,,7761,914,,,,
1400000US48201551701,48201551701,"Census Tract 5517.01, Harris County, Texas",9118,670,628,412,6.9,4.5,307,218,,,,,685,410,,,,,1044,489,,,,,2063,689,,,,,2231,683,,,,,3151,796,,,,,5058,832,,,,,5960,906,,,,
1400000US48201551702,48201551702,"Census Tract 5517.02, Harris County, Texas",3965,242,100,76,2.5,1.9,52,48,,,,,115,83,,,,,148,94,,,,,339,184,,,,,339,184,,,,,702,252,,,,,1273,309,,,,,1645,281,,,,
1400000US48201551703,48201551703,"Census Tract 5517.03, Harris County, Texas",7242,608,491,392,6.8,5.4,377,391,,,,,632,387,,,,,632,387,,,,,750,379,,,,,797,385,,,,,2577,550,,,,,3545,558,,,,,4463,608,,,,
1400000US48201551800,48201551800,"Census Tract 5518, Harris County, Texas",4482,339,111,105,2.5,2.3,44,35,,,,,136,112,,,,,162,113,,,,,396,206,,,,,404,207,,,,,1106,358,,,,,1620,406,,,,,2214,386,,,,
1400000US48201551900,48201551900,"Census Tract 5519, Harris County, Texas",6205,700,1020,350,16.4,5.5,407,182,,,,,1666,716,,,,,2300,766,,,,,2803,790,,,,,3121,783,,,,,4435,807,,,,,5117,772,,,,,5747,722,,,,
1400000US48201552001,48201552001,"Census Tract 5520.01, Harris County, Texas",9137,956,1232,779,13.5,8.2,545,437,,,,,1350,794,,,,,1477,784,,,,,1895,823,,,,,2237,886,,,,,4140,999,,,,,5439,1011,,,,,6320,862,,,,
1400000US48201552002,48201552002,"Census Tract 5520.02, Harris County, Texas",1435,152,69,51,4.8,3.3,31,39,,,,,151,95,,,,,212,114,,,,,278,98,,,,,328,130,,,,,435,139,,,,,658,191,,,,,939,196,,,,
1400000US48201552101,48201552101,"Census Tract 5521.01, Harris County, Texas",3855,378,171,142,4.4,3.8,109,135,,,,,464,289,,,,,559,300,,,,,633,314,,,,,633,314,,,,,1231,400,,,,,2122,485,,,,,2562,537,,,,
1400000US48201552102,48201552102,"Census Tract 5521.02, Harris County, Texas",6296,397,70,110,1.1,1.7,20,31,,,,,247,290,,,,,654,511,,,,,938,458,,,,,1211,550,,,,,2010,650,,,,,2918,630,,,,,3969,590,,,,
1400000US48201552103,48201552103,"Census Tract 5521.03, Harris County, Texas",3186,254,228,103,7.2,3,143,87,,,,,355,161,,,,,372,162,,,,,538,182,,,,,570,185,,,,,1435,343,,,,,2046,370,,,,,2379,353,,,,
1400000US48201552200,48201552200,"Census Tract 5522, Harris County, Texas",6622,604,956,499,14.4,6.7,434,302,,,,,1403,678,,,,,1558,714,,,,,1822,716,,,,,1968,756,,,,,3246,885,,,,,4006,869,,,,,5187,785,,,,
1400000US48201552301,48201552301,"Census Tract 5523.01, Harris County, Texas",4030,288,139,139,3.4,3.4,111,137,,,,,139,139,,,,,171,143,,,,,648,325,,,,,924,365,,,,,1485,358,,,,,2145,374,,,,,2489,363,,,,
1400000US48201552302,48201552302,"Census Tract 5523.02, Harris County, Texas",5268,519,587,297,11.1,5.7,294,186,,,,,706,305,,,,,1009,379,,,,,1789,642,,,,,1890,659,,,,,2919,587,,,,,3541,678,,,,,3816,632,,,,
1400000US48201552400,48201552400,"Census Tract 5524, Harris County, Texas",7596,734,669,367,8.8,4.8,469,288,,,,,1253,543,,,,,1628,604,,,,,1844,630,,,,,2349,657,,,,,3855,769,,,,,4496,788,,,,,5649,804,,,,
1400000US48201552500,48201552500,"Census Tract 5525, Harris County, Texas",11208,700,1111,623,9.9,5.6,416,411,,,,,2231,832,,,,,2680,901,,,,,3013,954,,,,,3227,1009,,,,,4458,904,,,,,7025,931,,,,,8383,919,,,,
1400000US48201552601,48201552601,"Census Tract 5526.01, Harris County, Texas",5668,567,1560,415,27.5,6.8,626,422,,,,,1751,482,,,,,2248,480,,,,,2492,475,,,,,2761,496,,,,,3580,525,,,,,4060,516,,,,,4340,544,,,,
1400000US48201552602,48201552602,"Census Tract 5526.02, Harris County, Texas",6044,504,587,401,9.7,6.4,217,158,,,,,649,412,,,,,785,428,,,,,927,454,,,,,980,440,,,,,1679,511,,,,,2988,669,,,,,3807,693,,,,
1400000US48201552700,48201552700,"Census Tract 5527, Harris County, Texas",8057,908,665,399,8.3,4.8,521,330,,,,,684,403,,,,,1002,437,,,,,1217,396,,,,,2033,636,,,,,2961,755,,,,,4272,987,,,,,5797,1060,,,,
1400000US48201552800,48201552800,"Census Tract 5528, Harris County, Texas",9056,777,251,161,2.8,1.8,149,129,,,,,279,166,,,,,525,243,,,,,1070,618,,,,,1243,638,,,,,2576,905,,,,,3674,1015,,,,,5011,1026,,,,
1400000US48201552900,48201552900,"Census Tract 5529, Harris County, Texas",8139,727,630,354,7.7,4.3,366,285,,,,,1297,678,,,,,1388,684,,,,,1865,697,,,,,2151,781,,,,,3571,892,,,,,4309,914,,,,,5048,888,,,,
1400000US48201553001,48201553001,"Census Tract 5530.01, Harris County, Texas",5792,614,421,248,7.3,4,200,116,,,,,495,256,,,,,702,351,,,,,960,371,,,,,960,371,,,,,2107,565,,,,,2861,644,,,,,3706,563,,,,
1400000US48201553002,48201553002,"Census Tract 5530.02, Harris County, Texas",4911,414,586,265,11.9,5.3,187,122,,,,,704,269,,,,,1141,416,,,,,1214,401,,,,,1291,379,,,,,1782,540,,,,,2360,532,,,,,2924,595,,,,
1400000US48201553100,48201553100,"Census Tract 5531, Harris County, Texas",6213,581,771,405,12.4,6.2,347,225,,,,,919,423,,,,,1458,483,,,,,1840,586,,,,,1930,583,,,,,2892,589,,,,,3752,688,,,,,4216,719,,,,
1400000US48201553200,48201553200,"Census Tract 5532, Harris County, Texas",6271,734,1161,594,18.5,9,557,399,,,,,1443,621,,,,,1882,678,,,,,2429,757,,,,,2702,773,,,,,3783,799,,,,,4540,792,,,,,4788,770,,,,
1400000US48201553300,48201553300,"Census Tract 5533, Harris County, Texas",6332,855,1736,818,27.4,10.7,890,693,,,,,1924,829,,,,,2438,852,,,,,3193,830,,,,,3564,870,,,,,5303,937,,,,,5902,903,,,,,5996,880,,,,
1400000US48201553401,48201553401,"Census Tract 5534.01, Harris County, Texas",4298,417,50,38,1.2,0.9,31,27,,,,,60,41,,,,,159,152,,,,,558,396,,,,,558,396,,,,,689,407,,,,,1360,516,,,,,2000,495,,,,
1400000US48201553402,48201553402,"Census Tract 5534.02, Harris County, Texas",8033,588,730,395,9.1,4.9,503,353,,,,,966,487,,,,,989,499,,,,,1335,550,,,,,1352,552,,,,,2184,658,,,,,3003,725,,,,,3905,761,,,,
1400000US48201553403,48201553403,"Census Tract 5534.03, Harris County, Texas",6532,395,193,159,3,2.5,149,151,,,,,349,224,,,,,405,232,,,,,592,272,,,,,603,273,,,,,1220,369,,,,,2344,570,,,,,3229,586,,,,
1400000US48201553500,48201553500,"Census Tract 5535, Harris County, Texas",5952,729,355,328,6,5.4,344,332,,,,,509,423,,,,,593,404,,,,,1007,472,,,,,1054,467,,,,,2158,630,,,,,3713,752,,,,,4066,788,,,,
1400000US48201553600,48201553600,"Census Tract 5536, Harris County, Texas",7131,514,156,97,2.2,1.3,57,47,,,,,226,127,,,,,431,256,,,,,1158,495,,,,,1284,481,,,,,2417,509,,,,,3400,637,,,,,3966,686,,,,
1400000US48201553700,48201553700,"Census Tract 5537, Harris County, Texas",3964,369,369,282,9.3,6.8,146,169,,,,,378,280,,,,,396,283,,,,,552,319,,,,,585,313,,,,,1471,382,,,,,2014,411,,,,,2346,429,,,,
1400000US48201553801,48201553801,"Census Tract 5538.01, Harris County, Texas",3040,237,287,253,9.4,7.8,48,32,,,,,317,248,,,,,336,249,,,,,357,250,,,,,381,251,,,,,717,257,,,,,1057,306,,,,,1414,314,,,,
1400000US48201553802,48201553802,"Census Tract 5538.02, Harris County, Texas",8322,528,747,294,9,3.4,272,197,,,,,1154,475,,,,,1294,513,,,,,1852,601,,,,,2300,667,,,,,3438,740,,,,,4428,731,,,,,5830,680,,,,
1400000US48201553900,48201553900,"Census Tract 5539, Harris County, Texas",8241,606,165,101,2,1.2,165,101,,,,,229,155,,,,,289,174,,,,,433,262,,,,,433,262,,,,,1496,503,,,,,1869,561,,,,,2385,597,,,,
1400000US48201554001,48201554001,"Census Tract 5540.01, Harris County, Texas",3690,387,136,117,3.7,3.2,9,15,,,,,257,195,,,,,293,204,,,,,802,373,,,,,846,354,,,,,1461,402,,,,,1789,390,,,,,2298,349,,,,
1400000US48201554002,48201554002,"Census Tract 5540.02, Harris County, Texas",4392,253,162,103,3.7,2.4,120,80,,,,,162,103,,,,,162,103,,,,,322,186,,,,,406,209,,,,,628,234,,,,,1030,324,,,,,1277,329,,,,
1400000US48201554101,48201554101,"Census Tract 5541.01, Harris County, Texas",1408,202,38,34,2.7,2.5,19,29,,,,,51,38,,,,,51,38,,,,,126,118,,,,,130,117,,,,,386,249,,,,,464,241,,,,,679,265,,,,
1400000US48201554102,48201554102,"Census Tract 5541.02, Harris County, Texas",10069,615,344,204,3.4,2.1,158,103,,,,,417,213,,,,,698,339,,,,,1204,581,,,,,1204,581,,,,,2625,829,,,,,4502,1030,,,,,6143,915,,,,
1400000US48201554200,48201554200,"Census Tract 5542, Harris County, Texas",8736,885,708,448,8.1,4.8,501,429,,,,,1004,560,,,,,1464,632,,,,,1915,639,,,,,2431,731,,,,,3185,783,,,,,5224,919,,,,,6261,967,,,,
1400000US48201554301,48201554301,"Census Tract 5543.01, Harris County, Texas",7089,333,116,108,1.6,1.5,87,105,,,,,116,108,,,,,330,185,,,,,462,209,,,,,462,209,,,,,1486,463,,,,,2053,503,,,,,3223,585,,,,
1400000US48201554302,48201554302,"Census Tract 5543.02, Harris County, Texas",5025,350,443,242,8.8,4.7,260,221,,,,,586,292,,,,,586,292,,,,,721,294,,,,,901,296,,,,,1945,414,,,,,2326,411,,,,,3129,414,,,,
1400000US48201554401,48201554401,"Census Tract 5544.01, Harris County, Texas",15299,919,252,181,1.6,1.2,89,107,,,,,362,245,,,,,467,268,,,,,1069,554,,,,,1222,579,,,,,2777,982,,,,,4423,1189,,,,,6309,1302,,,,
1400000US48201554402,48201554402,"Census Tract 5544.02, Harris County, Texas",15002,939,464,431,3.1,2.8,369,398,,,,,466,431,,,,,633,474,,,,,1436,783,,,,,2765,1479,,,,,4482,1474,,,,,7115,1560,,,,,8870,1598,,,,
1400000US48201554403,48201554403,"Census Tract 5544.03, Harris County, Texas",10950,976,596,339,5.4,3.1,347,219,,,,,829,379,,,,,1029,443,,,,,1282,493,,,,,1361,512,,,,,2634,849,,,,,5294,1223,,,,,6882,1172,,,,
1400000US48201554501,48201554501,"Census Tract 5545.01, Harris County, Texas",5706,343,165,117,2.9,2.1,72,79,,,,,466,353,,,,,482,352,,,,,676,375,,,,,676,375,,,,,960,381,,,,,1578,474,,,,,2519,452,,,,
1400000US48201554502,48201554502,"Census Tract 5545.02, Harris County, Texas",6549,313,55,65,0.8,1,0,18,,,,,73,64,,,,,192,171,,,,,214,183,,,,,214,183,,,,,815,414,,,,,1548,673,,,,,2304,592,,,,
1400000US48201554600,48201554600,"Census Tract 5546, Harris County, Texas",4482,320,65,51,1.5,1.2,38,42,,,,,140,123,,,,,140,123,,,,,172,126,,,,,204,127,,,,,672,314,,,,,1319,435,,,,,1836,426,,,,
1400000US48201554700,48201554700,"Census Tract 5547, Harris County, Texas",7837,505,241,211,3.1,2.6,96,76,,,,,645,359,,,,,662,359,,,,,896,404,,,,,918,405,,,,,2006,649,,,,,2739,645,,,,,4220,683,,,,
1400000US48201554801,48201554801,"Census Tract 5548.01, Harris County, Texas",17363,1539,2357,1160,13.6,6.4,641,687,,,,,2466,1154,,,,,3631,1391,,,,,5049,1654,,,,,5262,1669,,,,,7796,1532,,,,,11610,1966,,,,,14288,1801,,,,
1400000US48201554802,48201554802,"Census Tract 5548.02, Harris County, Texas",17767,887,1039,642,5.8,3.7,794,639,,,,,1368,661,,,,,2087,871,,,,,2864,991,,,,,3198,1058,,,,,4500,1097,,,,,6119,1251,,,,,8528,1146,,,,
